Index,Process,Time,Temp,Current,Date
297,9,오후 4:51:36.8,72.84317473479867,1.655,2021-09-06
298,9,오후 4:51:41.8,72.18546553761685,1.687,2021-09-06
299,9,오후 4:51:46.8,73.55671042933152,1.649,2021-09-06
300,9,오후 4:51:51.8,73.93957562396797,1.634,2021-09-06
301,9,오후 4:51:56.8,71.20403500015834,1.666,2021-09-06
302,9,오후 4:52:01.8,69.87178422074807,1.674,2021-09-06
303,9,오후 4:52:06.9,72.49957940787253,1.612,2021-09-06
304,9,오후 4:52:11.9,70.86391347156295,1.582,2021-09-06
305,9,오후 4:52:16.9,73.9081485396546,1.642,2021-09-06
306,9,오후 4:52:21.9,70.66209655792429,1.604,2021-09-06
307,9,오후 4:52:26.9,70.20403500015834,1.673,2021-09-06
308,9,오후 4:52:31.9,70.87178422074807,1.6,2021-09-06
309,9,오후 4:52:36.9,70.49957940787253,1.59,2021-09-06
310,9,오후 4:52:41.9,70.86391347156295,1.605,2021-09-06
311,9,오후 4:52:46.9,72.9081485396546,1.596,2021-09-06
312,9,오후 4:52:51.9,70.66209655792429,1.604,2021-09-06
313,9,오후 4:52:56.9,66.20403500015834,1.651,2021-09-06
314,9,오후 4:53:01.9,66.87178422074807,1.599,2021-09-06
315,9,오후 4:53:06.9,69.49957940787253,1.498,2021-09-06
316,9,오후 4:53:11.9,70.86391347156295,1.514,2021-09-06
317,9,오후 4:53:16.9,69.9081485396546,1.574,2021-09-06
318,9,오후 4:53:21.9,70.66209655792429,1.604,2021-09-06
319,9,오후 4:53:26.9,65.00784572726687,1.583,2021-09-06
320,9,오후 4:53:31.9,65.11937724252256,1.599,2021-09-06
321,9,오후 4:53:36.9,67.12181233844662,1.471,2021-09-06
322,9,오후 4:53:41.9,67.06197573575812,1.473,2021-09-06
323,9,오후 4:53:46.9,65.0864964282445,1.519,2021-09-06
324,9,오후 4:53:51.9,67.25677527359753,1.518,2021-09-06
325,10,오후 4:54:17.4,74.08489761472396,1.473,2021-09-06
326,10,오후 4:54:22.4,75.47081535284565,1.522,2021-09-06
327,10,오후 4:54:27.4,76.84317473479867,1.677,2021-09-06
328,10,오후 4:54:32.4,76.18546553761685,1.709,2021-09-06
329,10,오후 4:54:37.4,74.55671042933152,1.74,2021-09-06
330,10,오후 4:54:42.4,75.93957562396797,1.725,2021-09-06
331,10,오후 4:54:47.4,74.04198315231801,1.688,2021-09-06
332,10,오후 4:54:52.4,73.31247367223635,1.72,2021-09-06
333,10,오후 4:54:57.4,72.53366359223965,1.677,2021-09-06
334,10,오후 4:55:02.4,71.74042366970423,1.659,2021-09-06
335,10,오후 4:55:07.4,72.04518510357609,1.643,2021-09-06
336,10,오후 4:55:12.4,74.47249049518311,1.624,2021-09-06
337,10,오후 4:55:17.4,72.08489761472396,1.632,2021-09-06
338,10,오후 4:55:22.4,70.47081535284565,1.686,2021-09-06
339,10,오후 4:55:27.4,72.84317473479867,1.632,2021-09-06
340,10,오후 4:55:32.4,73.18546553761685,1.595,2021-09-06
341,10,오후 4:55:37.4,71.55671042933152,1.65,2021-09-06
342,10,오후 4:55:42.4,71.93957562396797,1.657,2021-09-06
343,10,오후 4:55:47.4,70.01093857044455,1.62,2021-09-06
344,10,오후 4:55:52.5,71.19333628680197,1.629,2021-09-06
345,10,오후 4:55:57.5,68.28386418628695,1.585,2021-09-06
346,10,오후 4:56:02.5,69.3394548018018,1.611,2021-09-06
347,10,오후 4:56:07.5,68.49933688835523,1.546,2021-09-06
348,10,오후 4:56:12.5,68.81608582210924,1.57,2021-09-06
349,10,오후 4:56:17.5,69.08489761472396,1.55,2021-09-06
350,10,오후 4:56:22.5,68.47081535284565,1.558,2021-09-06
351,10,오후 4:56:27.5,66.84317473479867,1.563,2021-09-06
352,10,오후 4:56:32.5,69.18546553761685,1.55,2021-09-06
353,10,오후 4:56:37.5,70.55671042933152,1.513,2021-09-06
354,10,오후 4:56:42.5,68.93957562396797,1.566,2021-09-06
355,10,오후 4:56:47.5,66.00784572726687,1.597,2021-09-06
356,10,오후 4:56:52.5,67.11937724252256,1.56,2021-09-06
357,10,오후 4:56:57.5,66.12181233844662,1.493,2021-09-06
358,10,오후 4:57:02.5,66.06197573575812,1.519,2021-09-06
359,10,오후 4:57:07.5,66.0864964282445,1.496,2021-09-06
360,10,오후 4:57:12.5,64.25677527359753,1.495,2021-09-06
361,11,오후 4:57:38.8,73.08489761472396,1.496,2021-09-06
